ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,z,plate,fiberID,mjd
146.82055,33.041809,17.41402,15.71506,14.92775,14.54407,14.2576,0.04062469,1945,189,53387
146.7795,33.508051,17.33069,15.50991,14.68209,14.3193,14.02016,0.04048766,1945,193,53387
161.95614,37.446314,18.83201,17.73799,17.38223,17.1855,17.05895,0.04087327,1998,34,53433
160.12471,37.053013,17.64806,15.94305,15.18264,14.8265,14.51457,0.0408644,1998,244,53433
122.04763,17.257471,18.05755,16.95141,16.48433,16.19857,15.9862,0.04064043,2081,110,53357
120.57032,16.486304,19.26611,17.85475,17.14135,16.80524,16.56212,0.04074767,2081,203,53357
120.32431,16.360441,19.47615,18.05826,17.5141,17.22803,17.05453,0.04047395,2081,288,53357
120.3134,16.403892,18.76303,17.7986,17.54803,17.31834,17.15998,0.0409435,2081,293,53357
162.18143,37.403343,19.14539,17.69654,16.93824,16.50731,16.14354,0.04041555,2090,365,53463
161.95614,37.446314,18.83201,17.73799,17.38223,17.1855,17.05895,0.04085879,2090,367,53463
161.3676,37.284342,18.19248,17.04017,16.54793,16.26875,16.04788,0.04076271,2090,380,53463
162.2615,37.440068,18.72772,17.73723,17.3171,17.08159,16.89314,0.04011466,2090,415,53463
162.30104,37.445039,17.84748,16.83806,16.5323,16.33203,16.18492,0.04022795,2090,416,53463
134.40079,15.870963,18.6467,17.72594,17.35084,17.10133,16.96041,0.04031109,2432,240,54052
139.97979,17.628058,18.42257,17.12882,16.74536,16.37728,16.22504,0.04028805,2439,520,53795
239.56821,3.6565489,18.43433,16.69153,15.82509,15.33856,14.91883,0.04025256,2951,1,54592
153.51321,-0.89290266,19.70004,18.00643,17.31624,17.01776,16.77221,0.04087288,270,16,51909
153.38243,-0.99874605,18.251,16.3238,15.48273,15.05208,14.70303,0.04055981,270,46,51909
158.37111,-0.86040846,18.35643,17.18105,16.80703,16.56342,16.41611,0.04044293,273,48,51957
168.36649,-0.90264638,18.68305,17.15992,16.63465,16.38619,16.19502,0.04096387,279,248,51608
168.36649,-0.90264638,18.68305,17.15992,16.63465,16.38619,16.19502,0.04097719,279,259,51984
171.41862,-0.8607754,18.27739,17.34809,17.05397,16.82743,16.66768,0.04026347,280,2,51612
171.45938,-0.91942211,19.51818,17.74239,17.01106,16.67638,16.40077,0.04093622,280,9,51612
170.73437,-0.85325324,18.56032,17.38574,16.96422,16.67865,16.47046,0.0400748,280,89,51612
170.34183,-0.91012054,18.36908,16.74417,16.01414,15.64303,15.3449,0.04013307,280,204,51612
170.31568,-0.89298473,18.73692,17.58911,17.12402,16.8396,16.67006,0.04032306,280,214,51612
171.2794,-1.0373762,18.02251,16.73728,16.17824,15.85642,15.60592,0.04017433,281,285,51614
171.00985,-0.94941235,18.24921,16.76925,16.01152,15.57758,15.23531,0.04018398,281,299,51614
184.15212,-0.95593345,16.68944,14.93378,14.14826,13.75282,13.44706,0.04008595,287,16,52023
185.08379,-0.88201909,18.40024,17.16965,16.7021,16.42084,16.27053,0.04023993,288,45,52000
185.38203,-0.85270986,17.9264,15.97591,15.11069,14.70073,14.36952,0.04024837,288,49,52000
186.85947,-0.86452455,17.99711,17.10991,16.85007,16.65627,16.55038,0.04050918,289,126,51990
195.55888,-1.0267597,17.86609,16.50475,15.90892,15.59503,15.329,0.04065641,294,283,51986
222.53561,0.61459607,18.7498,17.25441,16.52569,16.19653,15.91335,0.04044159,308,590,51662
222.50902,0.57877786,17.59754,15.76736,14.96707,14.6017,14.30834,0.04041696,309,341,51994
222.50902,0.57877786,17.59754,15.76736,14.96707,14.6017,14.30834,0.04047896,309,353,51666
225.16993,0.47965142,18.97711,17.17418,16.35315,15.98028,15.67477,0.04090546,310,377,51616
225.16993,0.47965142,18.97711,17.17418,16.35315,15.98028,15.67477,0.04087759,310,398,51990
225.80144,0.46862988,18.18045,16.88004,16.36732,16.07152,15.8844,0.04072163,310,442,51616
226.16759,0.6045214,17.34004,15.48144,14.65535,14.23902,13.93482,0.04016834,310,468,51616
225.80144,0.46862988,18.18045,16.88004,16.36732,16.07152,15.8844,0.04064452,310,471,51990
226.13848,0.61678916,18.89685,17.21103,16.4243,16.0807,15.81447,0.04038626,310,474,51616
226.13848,0.61678916,18.89685,17.21103,16.4243,16.0807,15.81447,0.04034494,310,481,51990
226.16759,0.6045214,17.34004,15.48144,14.65535,14.23902,13.93482,0.04017343,310,490,51990
115.22532,40.067653,18.99021,17.86384,17.30332,16.91314,16.5889,0.04088073,432,437,51884
115.63244,40.997903,18.46877,16.70541,15.91606,15.55185,15.25936,0.04029179,432,452,51884
116.40028,41.193778,19.02857,16.74439,15.834,15.34252,14.93773,0.04054911,432,563,51884
116.46602,41.075697,18.4,17.24451,16.68342,16.38817,16.1758,0.04001741,432,576,51884
116.49473,41.119382,16.79534,14.90426,14.07199,13.66468,13.35347,0.04005598,432,601,51884
118.19967,38.831091,17.5831,15.74408,14.85062,14.40189,14.00646,0.04053819,433,603,51873
118.28896,42.224972,19.44811,17.93719,17.23071,16.89493,16.67714,0.04088318,434,61,51885
118.19847,42.285175,18.96087,17.76775,17.2589,16.97688,16.81665,0.04056308,434,73,51885
118.31734,39.050132,15.78444,14.37966,13.78945,13.46532,13.24705,0.04086729,435,99,51882
117.81852,40.952062,18.11342,16.97548,16.51901,16.29241,16.06903,0.04039406,435,383,51882
118.64324,41.093597,18.5242,17.64286,17.34321,17.10863,16.95845,0.04097169,435,466,51882
119.09943,41.073348,17.48092,16.26394,15.84304,15.5813,15.44792,0.04025533,435,505,51882
226.13848,0.6167888,18.89685,17.21103,16.4243,16.0807,15.81447,0.04040727,539,87,52017
119.21825,37.820695,18.12004,16.27729,15.46082,15.06857,14.75738,0.04069329,543,581,52017
119.50022,37.919703,18.47903,16.63895,15.81017,15.40483,15.08157,0.04057329,543,625,52017
119.43659,37.991012,17.18061,15.29354,14.45352,14.05712,13.75126,0.04031851,543,628,52017
119.43957,38.077457,18.11874,17.02901,16.56319,16.29088,16.05889,0.0403405,543,629,52017
119.40423,37.913619,18.4297,16.66891,15.86614,15.50142,15.20041,0.04082755,544,214,52201
121.13551,40.25278,18.16015,16.47241,15.82927,15.53014,15.28806,0.04072627,545,182,52202
121.07628,40.195705,16.69594,14.8623,14.09518,13.71879,13.44955,0.04085006,545,185,52202
121.04623,40.412503,18.14202,16.97028,16.5047,16.23691,16.08071,0.0400937,545,200,52202
120.76222,39.933442,17.62915,15.71042,14.86411,14.45765,14.0804,0.04093603,545,222,52202
120.84369,39.96434,19.65195,17.90752,17.14716,16.77975,16.47438,0.04037511,545,230,52202
120.75249,39.869069,18.58853,16.9562,16.26636,15.88847,15.61237,0.0401406,545,251,52202
121.49,41.148089,19.02902,17.49553,16.73052,16.32285,15.9498,0.0407506,545,458,52202
125.27877,45.445882,19.43088,17.72047,16.93821,16.58635,16.28897,0.04004573,548,380,51986
136.01035,51.470465,17.02843,15.63515,14.96037,14.58304,14.30399,0.0409258,552,156,51992
116.39958,24.578802,16.85825,15.81279,15.42255,15.11025,14.88421,0.04021681,857,595,52314
117.46818,24.991881,18.07377,16.90615,16.27234,15.90593,15.638,0.04085397,928,278,52578
143.35751,40.925939,18.53972,17.23169,16.85919,16.63111,16.4719,0.04097529,939,26,52636
143.85277,41.060162,17.42619,15.48126,14.61898,14.16895,13.8327,0.04076519,939,38,52636
142.93734,41.734173,18.30326,16.46343,15.64328,15.25915,14.95385,0.04069407,939,620,52636
144.35116,41.178794,19.36703,17.54022,16.79703,16.42165,16.17345,0.04099903,940,125,52670
144.28388,41.626387,16.77632,14.89336,14.08768,13.68858,13.36254,0.0407585,940,136,52670
144.19139,41.601256,18.90274,17.29507,16.64348,16.33564,16.10563,0.04085166,940,219,52670
143.85277,41.060162,17.42619,15.48126,14.61898,14.16895,13.8327,0.04060274,940,254,52670
143.15371,41.771945,17.14908,15.27622,14.39732,14.01548,13.68905,0.04047402,940,310,52670
211.47699,53.243216,18.34185,16.86645,16.16466,15.75347,15.4396,0.04099157,1044,540,52468
198.48823,56.126918,18.10917,17.29823,17.19964,17.04721,17.01582,0.04003536,1319,148,52791
211.4245,55.776902,18.14048,16.83371,16.18358,15.79595,15.48833,0.04093198,1324,443,53088
212.99175,55.409769,17.06881,15.10203,14.23997,13.83665,13.52713,0.0409946,1324,604,53088
117.48507,16.097473,17.32021,15.63623,14.89143,14.52609,14.23937,0.04079955,1921,260,53317
117.40326,16.034749,17.0597,16.06026,15.60095,15.31983,15.10471,0.04079958,1921,300,53317
124.15888,21.527991,17.97226,16.96496,16.61558,16.39156,16.22979,0.04004359,1924,634,53330
124.83882,21.909448,18.0008,16.55557,15.96967,15.65742,15.54398,0.04077107,1926,122,53317
126.55909,23.081581,17.36167,15.97,15.28201,14.89781,14.61745,0.04038847,1926,636,53317
124.36142,21.756455,17.12593,16.0342,15.65836,15.36987,15.16774,0.04078653,1927,357,53321
135.41262,27.609155,18.124,16.9964,16.59374,16.35286,16.15045,0.04087019,1934,59,53357
135.41262,27.609155,18.124,16.9964,16.59374,16.35286,16.15045,0.04084293,1935,349,53387
203.75718,35.113586,18.58852,17.2955,16.82116,16.58674,16.54493,0.04039791,1993,505,53762
197.85505,38.01587,18.15951,17.1201,16.83418,16.65547,16.6425,0.04011706,2032,384,53815
117.3493,15.957492,18.79465,17.70793,17.26818,17.03756,16.89266,0.0406851,2080,356,53350
166.19561,29.389376,18.84868,17.79748,17.48655,17.24686,17.11024,0.0408384,2211,452,53786
121.21886,42.604529,17.51971,15.684,14.88954,14.51079,14.19645,0.0406476,437,67,51869
121.21886,42.604529,17.51971,15.684,14.88954,14.51079,14.19645,0.04063739,437,77,51876
120.11036,42.821337,18.8505,17.72223,17.23017,16.94902,16.82752,0.04085627,437,172,51869
120.11036,42.821337,18.8505,17.72223,17.23017,16.94902,16.82752,0.04083189,437,178,51876
128.32958,42.50424,18.4395,16.73242,16.02202,15.67256,15.41109,0.04096029,761,615,52266
128.32958,42.50424,18.4395,16.73242,16.02202,15.67256,15.41109,0.04093703,761,621,54524
128.5021,43.253607,19.44215,18.19188,17.54275,17.10997,16.80255,0.04022013,762,214,52232
133.35922,45.769391,16.79986,15.0804,14.31514,13.91429,13.59557,0.04075203,763,37,52235
131.17826,44.377892,18.30105,17.33311,16.90219,16.64093,16.41149,0.04005252,763,128,52235
121.05063,29.147879,17.4091,16.32639,15.98925,15.76019,15.6743,0.04068964,860,12,52319
132.34309,37.785657,18.81279,17.51168,17.02194,16.75561,16.59446,0.04083501,865,151,52323
142.69183,42.853625,18.44073,17.4516,17.15086,16.9474,16.83105,0.04019366,870,2,52325
142.658,42.868601,18.95578,17.75301,17.36233,17.14993,17.03967,0.04055973,870,59,52325
133.6604,45.915207,18.25218,16.88132,16.18581,15.80695,15.46591,0.04055463,897,324,52605
153.57159,54.04337,17.8294,16.57368,16.00217,15.65021,15.4034,0.04092498,904,430,52381
134.68715,39.153638,17.7072,15.79037,14.95943,14.5515,14.25037,0.04095525,1199,92,52703
139.65042,41.216515,17.63422,16.23269,15.65605,15.34017,15.13776,0.0408834,1201,50,52674
140.03739,42.104102,18.87648,17.84555,17.48407,17.24443,17.13515,0.04057975,1201,144,52674
206.57363,55.046736,18.99484,17.83808,17.35826,17.0725,16.87311,0.04045059,1322,107,52791
206.6623,55.092271,16.60821,15.50834,15.02227,14.72053,14.52406,0.04045749,1322,110,52791
205.89407,55.587869,18.56663,17.51345,17.19379,17.0181,17.01052,0.04013779,1322,167,52791
239.11714,41.846852,18.09634,16.90302,16.48645,16.21139,16.04028,0.04087217,1334,61,52764
237.4648,42.926698,18.58493,17.16228,16.51202,16.16374,15.86615,0.0407775,1334,380,52764
257.06754,24.073152,17.19059,15.97958,15.39016,15.02627,14.76114,0.04043382,1687,40,53260
161.30025,27.999546,17.02951,15.21611,14.43612,14.05748,13.79586,0.0401367,2358,431,53797
124.65406,45.681737,18.91881,17.70594,17.41555,17.16572,16.98934,0.04025717,441,186,51868
123.72177,45.792034,17.04448,15.18293,14.3653,13.96804,13.64356,0.04023995,441,262,51868
123.84259,45.742104,17.68722,16.37352,15.82287,15.5161,15.3172,0.04001045,441,267,51868
123.76241,45.798039,19.63781,17.88285,17.07266,16.69972,16.38308,0.04073478,441,269,51868
132.01891,52.235854,19.18706,17.95881,17.33694,16.98959,16.69065,0.04027126,447,492,51877
132.25594,52.256271,17.214,15.34064,14.43576,13.97262,13.60535,0.04014633,447,494,51877
210.55081,4.5857254,16.74632,14.98179,14.20114,13.81954,13.49032,0.04026942,582,357,52045
195.91257,63.9684,19.52111,17.64917,16.8163,16.42051,16.0869,0.04094067,602,181,52072
206.57537,62.791876,19.80738,18.01053,17.1654,16.76117,16.43869,0.04090369,604,104,52079
232.01931,54.277294,18.95021,17.64765,17.08715,16.79438,16.61738,0.04002654,614,243,53437
233.65007,53.967927,18.19944,16.94089,16.49721,16.25928,16.09968,0.04023753,616,260,52374
233.65007,53.967927,18.19944,16.94089,16.49721,16.25928,16.09968,0.04020159,616,279,52442
241.96446,48.756783,18.97826,17.7682,17.38837,17.14804,17.01267,0.0402576,622,215,52054
251.26985,39.619311,17.70847,16.54796,16.09972,15.80901,15.60854,0.0401959,630,269,52050
158.65403,61.365979,17.91723,16.81177,16.44426,16.18023,16.05785,0.04093089,772,14,52375
158.54601,61.392512,18.64606,17.56114,17.23865,17.00228,16.87441,0.04082663,772,58,52375
232.01931,54.277294,18.95021,17.64765,17.08715,16.79438,16.61738,0.04004708,794,629,52376
231.87546,54.366103,18.61109,17.40417,16.91699,16.6259,16.43267,0.0400947,794,637,52376
169.68583,3.7020559,17.18961,15.90335,15.44868,15.16451,14.94655,0.04001185,835,9,52326
168.92174,4.5321606,18.12379,17.22703,16.93367,16.70502,16.58149,0.0404342,835,177,52326
168.64323,4.1500542,18.904,17.72382,17.24513,17.03564,16.92014,0.04017063,835,195,52326
168.67013,4.0110607,17.91106,15.98962,15.17288,14.79009,14.4846,0.04065887,835,201,52326
168.51675,4.088594,18.02084,16.60833,15.94734,15.62973,15.3637,0.04001113,835,236,52326
168.97933,4.9485525,19.16679,17.60145,17.35169,17.14483,17.02026,0.04009771,835,506,52326
170.08412,5.3510486,18.77987,17.61858,17.18172,16.91303,16.72344,0.04023577,836,381,52376
171.04343,5.053261,17.48735,16.21692,15.59073,15.2235,14.94925,0.04013734,836,492,52376
177.00703,4.1443342,18.55312,16.98729,16.32692,16.00677,15.75779,0.04095186,839,45,52373
177.13953,4.1958904,19.18317,17.50204,16.74207,16.38208,16.12141,0.04010694,839,57,52373
176.45747,4.1521973,18.66315,17.50845,17.20559,16.95914,16.88914,0.04050923,839,134,52373
188.1905,5.9593772,19.058,17.50337,16.77218,16.35287,16.04662,0.04011711,845,457,52381
188.87161,5.8806871,18.74823,17.36613,16.70926,16.3478,16.10695,0.04067321,845,616,52381
188.78667,5.8512276,18.99074,17.55521,17.06359,16.79002,16.68493,0.04076934,845,619,52381
189.95931,3.7970379,16.65269,15.51643,15.05949,14.79274,14.62016,0.04004256,846,123,52407
188.7979,5.8408982,17.57743,15.65738,14.78053,14.37875,14.04747,0.04037508,846,335,52407
188.77247,5.8754692,17.04139,15.75462,15.15709,14.84782,14.63987,0.04029529,846,339,52407
189.58087,6.006491,18.81259,17.16562,16.42923,16.0486,15.76459,0.04026983,846,364,52407
189.48111,5.978268,17.55938,16.63435,16.34096,16.12355,15.95954,0.0401743,846,380,52407
193.69466,3.8863949,18.41337,17.48185,17.21061,16.97476,16.9193,0.04038822,848,121,52669
196.21546,3.8391132,18.11286,16.21311,15.38067,14.97846,14.6411,0.04003933,849,50,52439
196.22589,3.8244832,16.0775,14.89146,14.30894,13.94647,13.6877,0.04099628,849,56,52439
196.16551,3.6938582,18.518,16.64705,15.83053,15.42702,15.09318,0.04018792,849,81,52439
196.1836,3.6906942,19.20818,17.57738,16.85691,16.48992,16.23172,0.04023125,849,85,52439
196.12116,4.143111,18.10744,17.02013,16.63866,16.43374,16.24554,0.04046616,849,93,52439
197.03091,4.5398504,18.46341,17.13351,16.51026,16.18815,15.95142,0.04024792,850,262,52338
200.95201,5.3378499,18.07964,16.9563,16.55394,16.31258,16.13239,0.04017979,852,398,52375
219.59327,50.696235,18.1014,16.93322,16.48877,16.21634,16.03535,0.04091385,1047,365,52733
232.30719,38.549553,17.94414,17.03477,16.63579,16.37896,16.19673,0.0409424,1293,43,52765
232.97257,38.79194,18.43861,17.19132,16.58672,16.2186,15.96801,0.04024328,1294,380,52753
232.78544,38.343356,19.50834,18.28334,17.59254,17.2246,16.93044,0.04093171,1294,383,52753
249.93638,31.412011,18.86471,17.54832,17.09305,16.89347,16.80585,0.04048961,1341,312,52786
230.71826,38.448629,17.61391,15.91084,15.15319,14.75228,14.45778,0.04013332,1400,457,53470
246.10924,23.87089,17.47163,15.72238,14.95684,14.57737,14.2905,0.0406003,1573,199,53226
244.10835,25.613759,18.86227,17.77693,17.32234,17.00496,16.77876,0.04014199,1575,431,53493
120.40006,17.015097,19.45054,18.05151,17.46089,17.12959,16.92604,0.0404091,1923,241,53319
204.19274,34.627098,17.68308,15.77081,14.93987,14.5238,14.20784,0.04037814,1993,78,53762
187.38988,35.771532,16.94903,15.52845,14.98152,14.6871,14.45294,0.04069938,2010,283,53495
193.6933,35.40496,17.42412,15.97175,15.25588,14.91268,14.62317,0.0401704,2031,251,53848
120.54594,16.611412,17.92897,16.67857,16.16267,15.85858,15.64631,0.04069425,2081,211,53357
120.02842,16.947591,17.59316,15.92788,15.16077,14.7833,14.47207,0.04014122,2081,302,53357
120.62469,17.284736,18.85641,17.47562,16.8529,16.51914,16.25951,0.04056807,2081,400,53357
138.69554,25.799711,18.0788,17.07214,16.66732,16.42195,16.33177,0.04084522,2087,191,53415
137.9948,25.402539,18.67743,17.45328,16.85723,16.54974,16.31951,0.04028985,2087,300,53415
170.02673,35.262787,17.21586,15.98267,15.41122,15.09268,14.83188,0.04098135,2111,152,53467
170.14001,34.793835,17.80874,16.65073,16.03641,15.6858,15.43775,0.04097545,2111,155,53467
173.0885,35.057066,17.46114,15.8958,15.19568,14.84584,14.59443,0.04029033,2113,71,53468
193.72381,22.575573,17.74985,16.50414,16.04387,15.74754,15.53565,0.04047327,2649,485,54212
193.69994,22.502236,17.48593,16.38162,15.98386,15.70783,15.50293,0.04063587,2649,488,54212
193.61566,22.607778,18.89005,17.63407,17.05764,16.72623,16.48498,0.04000876,2649,499,54212
222.17467,18.178964,19.70971,18.09769,17.59597,17.46052,17.11786,0.04005688,2776,70,54554
221.89516,18.566063,19.29547,18.05383,17.57726,17.30116,17.10543,0.04019993,2777,391,54554
248.06582,28.030489,17.70718,16.47545,15.79908,15.43007,15.11447,0.04015566,2948,399,54553
248.92909,26.819267,18.32938,16.68312,15.9209,15.52484,15.20784,0.0406908,2949,269,54557
132.26961,57.278737,18.74562,16.89274,16.04758,15.6611,15.34262,0.04094258,448,329,51900
133.89872,56.338964,19.52161,17.96453,17.54399,17.36231,17.3079,0.04065502,448,506,51900
133.92118,57.572966,17.71769,16.26565,15.48554,15.02284,14.68259,0.04004235,448,523,51900
133.68566,57.480257,18.60273,17.15826,16.57258,16.27891,16.04409,0.04081082,448,524,51900
133.87824,57.564583,17.73822,16.61646,16.24818,16.03543,15.9065,0.0400858,448,525,51900
134.09732,57.301343,18.86475,17.22221,16.44515,16.08399,15.77877,0.04018402,448,566,51900
134.66309,57.375629,17.46278,16.485,16.15198,15.92546,15.75924,0.04009273,448,620,51900
136.82115,56.995154,19.32189,17.83428,17.223,16.88946,16.65649,0.0407127,483,5,51942
136.82115,56.995154,19.32189,17.83428,17.223,16.88946,16.65649,0.04070265,483,14,51924
136.82115,56.995154,19.32189,17.83428,17.223,16.88946,16.65649,0.04071026,483,34,51902
132.34437,57.225375,19.90755,18.03576,17.28216,16.93711,16.65332,0.04099653,483,352,51902
133.68566,57.480257,18.60273,17.15826,16.57258,16.27891,16.04409,0.04076642,483,404,51924
133.87824,57.564583,17.73822,16.61646,16.24818,16.03543,15.9065,0.04008831,483,410,51942
133.68566,57.480257,18.60273,17.15826,16.57258,16.27891,16.04409,0.04078919,483,413,51942
133.87824,57.564583,17.73822,16.61646,16.24818,16.03543,15.9065,0.04006878,483,416,51924
133.87824,57.564583,17.73822,16.61646,16.24818,16.03543,15.9065,0.04011075,483,423,51902
133.68566,57.480257,18.60273,17.15826,16.57258,16.27891,16.04409,0.04077453,483,426,51902
135.58304,57.995268,18.85342,17.56923,17.03545,16.74933,16.50673,0.04052179,483,571,51902
135.56852,58.012571,17.54904,16.39662,15.8597,15.53665,15.3717,0.04032802,483,572,51902
135.56852,58.012571,17.54904,16.39662,15.8597,15.53665,15.3717,0.04029158,483,587,51942
135.58304,57.995268,18.85342,17.56923,17.03545,16.74933,16.50673,0.0405008,483,595,51924
135.58304,57.995268,18.85342,17.56923,17.03545,16.74933,16.50673,0.04049917,483,596,51942
135.56852,58.012571,17.54904,16.39662,15.8597,15.53665,15.3717,0.04029708,483,598,51924
135.56852,58.012571,17.54904,16.39662,15.8597,15.53665,15.3717,0.04026996,484,305,51907
135.58304,57.995268,18.85342,17.56923,17.03545,16.74933,16.50673,0.04052256,484,320,51907
126.4773,28.73228,18.0008,16.55122,16.3709,16.42241,15.70793,0.04012323,1207,15,52672
